"Data from Steven Cook (steven.cook2@gmail.com), supported by the Emmons Lab, Albert Einstein College of Medicine",,,,
idx,pre,post,sections,type
14898,bl11,VA11,2,electrical
14899,VA11,VA11,3,electrical
14900,VA11,VA11,1,electrical
14901,PVNR,PVNR,1,electrical
14902,AVG,AVFL,1,electrical
14903,[VD13],[AS11],2,electrical
14904,hyp,DD06,1,electrical
14905,[VD13],[AS11],1,electrical
14906,[AS11],DA09,1,electrical
14907,[AS11],DA09,1,electrical
14908,VD11,PVT,1,electrical
14909,bl11,AVHL,1,electrical
14910,VD11,AVFR,2,electrical
14911,obj354817,VB10,9,electrical
14912,obj354817,AVHR,9,electrical
14913,obj354817,AVFL,9,electrical
14914,obj354817,AVFR,9,electrical
14915,PVQL,PVPL,1,electrical
14916,VA10,DA08,1,electrical
14917,bl17,PVCL,2,electrical
14918,obj355836,AVFL,1,electrical
14919,AVJL,AVDL,1,electrical
14920,VC06,AVFL,1,electrical
14921,PVT,PDER,1,electrical
14922,PVCR,PVCL,1,electrical
14923,syn3,DA04,1,electrical
14924,syn3,DA03,1,electrical
14925,VA04,AVAL,6,electrical
14926,VC02,VC01,2,electrical
14927,VB04,AVBR,5,electrical
14928,VB04,AVBL,3,electrical
14929,bl15,VB04,1,electrical
14930,hyp,AVKL,1,electrical
14931,FLPR,DA01,5,electrical
14932,FLPR,AS01,1,electrical
14933,FLPR,DA02,6,electrical
14934,FLPR,DA03,14,electrical
14935,FLPL,DD01,1,electrical
14936,RID,RID,5,electrical
14937,VD02,AS01,8,electrical
14938,VD02,AS01,1,electrical
14939,d-blue-25,AS01,1,electrical
14940,DA02,AS02,2,electrical
14941,DA02,DA01,1,electrical
14942,VD02,AS01,2,electrical
14943,VD02,AS01,2,electrical
14944,VD02,AS01,3,electrical
14945,VD02,CON_AlternateName,3,electrical
14946,VD02,AS01,7,electrical
14947,DB02,DB01,1,electrical
14948,VD02,DD01,1,electrical
14949,DA02,AS04,1,electrical
14950,dBWML9,VD02,1,electrical
14951,VD03,VD02,1,electrical
14952,VD03,VD02,1,electrical
14953,DA05,DA02,1,electrical
14954,VD03,DD01,1,electrical
14955,VD03,VD02,1,electrical
14956,DA03,AS04,1,electrical
14957,DB02,DB01,1,electrical
14958,DB03,DB02,1,electrical
14959,DB01,DA06,1,electrical
14960,RID,DB01,2,electrical
14961,DB03,DB02,3,electrical
14962,PVDR,AS03,1,electrical
14963,DA05,DA03,1,electrical
14964,DB03,DB02,1,electrical
14965,VD04,DD02,1,electrical
14966,PVDL,DA03,1,electrical
14967,DB03,DB02,1,electrical
14968,d-blue-43,DD02,1,electrical
14969,VD05,VD04,1,electrical
14970,d-blue-43,DB03,1,electrical
14971,DROP-d-blue-44,DB01,1,electrical
14972,RID,DB03,1,electrical
14973,VD06,VD05,2,electrical
14974,DB02,DB01,1,electrical
14975,DB04,DB03,1,electrical
14976,DA05,AS06,1,electrical
14977,DA05,AS06,1,electrical
14978,d-blue-43,DB04,1,electrical
14979,DA05,AS06,1,electrical
14980,DA05,AS06,2,electrical
14981,DROP-d-blue-48,DB02,1,electrical
14982,PVDL,DROP-d-blue-44,1,electrical
14983,DROP-d-blue-49,DA05,1,electrical
14984,d-blue-51,VD06,1,electrical
14985,RMDL,RMDDL,1,electrical
14986,RIGL,AIBR,1,electrical
14987,RIVR,RIVL,1,electrical
14988,VD03,DD02,1,electrical
14989,RIBL,AVBL,6,electrical
14990,RIGR,AIBL,2,electrical
14991,RIFR,AVG,1,electrical
14992,RIFR,AVG,2,electrical
14993,PVPR,AQR,1,electrical
14994,PVPR,AQR,3,electrical
14995,PVPR,AQR,3,electrical
14996,PVCL,AVJL,3,electrical
14997,RIS,AVJL,4,electrical
14998,RIS,AVJL,1,electrical
14999,RIS,AVJL,1,electrical
15000,RIS,AVEL,1,electrical
15001,RIS,AVEL,1,electrical
15002,RIMR,AVAL,6,electrical
15003,AVBR,AVBL,1,electrical
15004,PVPL,AVFR,1,electrical
15005,AVJR,AVFR,1,electrical
15006,DVB,AVJR,1,electrical
15007,PVT,AVBR,1,electrical
15008,syn3,AVBR,1,electrical
15009,RMHR,RICR,1,electrical
15010,RIH,FLPL,1,electrical
15011,PVNR,HSNR,2,electrical
15012,PVCR,AVJL,1,electrical
15013,dBWMR7,dBWMR6,6,electrical
15014,DB03,DB02,1,electrical
15015,DVA,AVKL,1,electrical
15016,DA06,AVAL,1,electrical
15017,syn3,DA05,1,electrical
15018,VC05,AVFL,1,electrical
15019,AVHR,AVHL,1,electrical
15020,AVJL,AVDR,1,electrical
15021,VC02,VC02,1,electrical
15022,AVJR,AVJL,1,electrical
15023,syn3,DA05,4,electrical
15024,AVFR,AVFL,1,electrical
15025,FLPR,AVDL,3,electrical
15026,syn3,SABVR,1,electrical
15027,VD02,VD01,4,electrical
15028,DVB,AVHL,1,electrical
15029,AVER,AS01,1,electrical
15030,VD03,DVC,2,electrical
15031,VA03,AS01,1,electrical
15032,RIH,OLQDR,2,electrical
15033,RIPR,GLRR,3,electrical
15034,OLQDR,CEPDR,2,electrical
15035,RMEV,RMED,1,electrical
15036,RIBR,OLQDR,3,electrical
15037,RIGR,OLQDR,4,electrical
15038,PVCR,AVJR,1,electrical
15039,AVDR,ADAL,1,electrical
15040,AVDR,ADLL,2,electrical
15041,RMED,IL1VL,2,electrical
15042,RID,AVBR,2,electrical
15043,RIGR,AQR,3,electrical
15044,SDQR,RIVL,3,electrical
15045,AVDL,ADAR,2,electrical
15046,PVPL,AQR,6,electrical
15047,AUAR,AUAL,2,electrical
15048,syn3,AVAL,2,electrical
15049,RIMR,AVAL,3,electrical
15050,syn3,RIML,5,electrical
15051,RIBL,AVBR,3,electrical
15052,FLPL,AVDL,4,electrical
15053,RIML,AVEL,3,electrical
15054,SIAVL,RIBL,1,electrical
15055,RIS,RIMR,2,electrical
15056,SMDDL,RIS,2,electrical
15057,SMDVR,RIVR,2,electrical
15058,SMDVR,RIVR,3,electrical
15059,SMDVR,RIVR,1,electrical
15060,RMDVL,RMDDL,2,electrical
15061,RMEV,RMED,2,electrical
15062,syn6,RMHL,2,electrical
15063,DVC,AIBR,2,electrical
15064,RMHR,RMGR,4,electrical
15065,SIBVR,RMHL,3,electrical
15066,ASGL,AIZL,3,electrical
15067,ASHL,AIZL,2,electrical
15068,ASGR,AIZR,1,electrical
15069,ASHR,AIZR,3,electrical
15070,AWAR,AIZR,3,electrical
15071,RICR,ASHR,1,electrical
15072,RIGL,AVKL,2,electrical
15073,RIS,AVJL,1,electrical
15074,PVCR,AVJL,2,electrical
15075,RMDVR,AVEL,1,electrical
15076,syn6,URXL,1,electrical
15077,RIMR,AIBL,1,electrical
15078,FLPL,AIBL,1,electrical
15079,VD03,DD01,1,electrical
15080,ASGL,AINR,1,electrical
15081,ASKL,ASHL,1,electrical
15082,ASIL,AIAL,1,electrical
15083,PVCR,PVCL,5,electrical
15084,PVPL,AQR,1,electrical
15085,IL1VL,IL1L,1,electrical
15086,RMER,IL1L,1,electrical
15087,dBWMR7,dBWMR6,2,electrical
15088,URXL,IL2L,1,electrical
15089,RIMR,AIYR,1,electrical
15090,DB02,DB01,2,electrical
15091,VD03,DD01,1,electrical
15092,VD04,DD02,1,electrical
15093,LUAL,LUAL,1,electrical
15094,AVHL,AVFL,1,electrical
15095,VC02,VC01,3,electrical
15096,RMFL,RIML,1,electrical
15097,SDQR,RIVR,1,electrical
15098,SDQR,RIVL,1,electrical
15099,RID,AVBR,2,electrical
15100,RIGL,BAGL,1,electrical
15101,BAGR,AVEL,1,electrical
15102,PVQR,ASKR,5,electrical
15103,ASKR,ALA,1,electrical
15104,ASKR,ADLR,1,electrical
15105,SMDVL,SMDDR,1,electrical
15106,FLPR,FLPL,1,electrical
15107,VA03,SABD,1,electrical
15108,VA02,AVAL,1,electrical
15109,SIBVL,SIBDL,2,electrical
15110,DVC,AIBR,2,electrical
15111,vBWML1,GLRL,2,electrical
15112,dBWML1,GLRDL,1,electrical
15113,dBWML1,GLRDL,2,electrical
15114,dBWMR1,GLRDR,3,electrical
15115,RMDL,IL2L,1,electrical
15116,dBWML2,GLRDL,1,electrical
15117,dBWML2,GLRDL,1,electrical
15118,dBWML2,GLRDL,1,electrical
15119,dBWML2,GLRDL,1,electrical
15120,dBWML1,GLRDL,1,electrical
15121,dBWMR4,GLRR,2,electrical
15122,RIVL,AIBL,1,electrical
15123,R2AL,R1AL,1,electrical
15124,hyp,R1shL,1,electrical
15125,R1BL,R1AL,1,electrical
15126,hyp,R1shL,2,electrical
15127,R5BL,R2AL,3,electrical
15128,R2BL,R2AL,1,electrical
15129,R2AL,R1AL,4,electrical
15130,R2AL,R1AL,1,electrical
15131,R2AL,R1AL,1,electrical
15132,R2AL,R1AL,3,electrical
15133,R2AL,R1AL,1,electrical
15134,R5BL,R2AL,2,electrical
15135,R5BL,R2AL,1,electrical
15136,R4AL,R2AL,5,electrical
15137,R4AL,R1BL,4,electrical
15138,R4AL,R2AL,1,electrical
15139,R4AL,R1AL,2,electrical
15140,R4AL,R2AL,3,electrical
15141,R4AL,R2AL,1,electrical
15142,R4AL,R1BL,1,electrical
15143,R4AL,R2AL,1,electrical
15144,R2shL,R2AL,1,electrical
15145,R4AL,R2AL,1,electrical
15146,R3BL,R3BL,1,electrical
15147,R6AL,R4AL,1,electrical
15148,R4AL,R2AL,1,electrical
15149,R4BL,R3AL,1,electrical
15150,R4BL,R3AL,1,electrical
15151,R6BL,R5AL,1,electrical
15152,R2BL,PLML,2,electrical
15153,R2AL,PLML,1,electrical
15154,R1AL,PLML,1,electrical
15155,dsrL,dsrL,2,electrical
15156,vBWML22,polL,1,electrical
15157,polL,[cdlL/dgl7L/polL/vBWML21],3,electrical
15158,vspL,[mus],1,electrical
15159,vspL,dspL,6,electrical
15160,polL,cdlL,1,electrical
15161,vBWML23,cdlL,1,electrical
15162,vBWML23,cdlL,3,electrical
15163,vBWML22,cdlL,1,electrical
15164,polL,cdlL,1,electrical
15165,dspL,SPDL,1,electrical
15166,dspL,SPDL,1,electrical
15167,dspL,PCBL,1,electrical
15168,polL,[cdlL/dBWM22L/dBWM23L/polL],1,electrical
15169,vBWML21,[cdlL/dgl7L/polL/vBWML21],4,electrical
15170,polL,cdlL,1,electrical
15171,vBWML22,polL,1,electrical
15172,polL,cdlL,1,electrical
15173,vBWML22,polL,1,electrical
15174,polL,cdlL,1,electrical
15175,polL,polL,1,electrical
15176,vBWML23,cdlL,4,electrical
15177,vBWML23,cdlL,1,electrical
15178,sph,dglL5,3,electrical
15179,dsrL,dBWML23,1,electrical
15180,vBWML21,sph,4,electrical
15181,SPCL,PCAL,1,electrical
15182,[cdlL/dBWM22L/dBWM23L/polL],[cdlL/dBWM22L/dBWM23L/polL],2,electrical
15183,sph,dglL5,1,electrical
15184,sph,[intL],1,electrical
15185,vspL,sph,1,electrical
15186,vspL,sph,2,electrical
15187,vspL,sph,1,electrical
15188,vspL,sph,1,electrical
15189,sph,[intL],3,electrical
15190,sph,dglL6,2,electrical
15191,sph,dglL6,1,electrical
15192,dglL6,dglL5,4,electrical
15193,[dBWML23],R3AL,1,electrical
15194,dBWML23,cdlL,11,electrical
15195,dBWML23,R7AL,1,electrical
15196,dBWML23,R7BL,1,electrical
15197,grtL,dglL7,1,electrical
15198,dBWML22,dBWML22,3,electrical
15199,dBWML23,cdlL,3,electrical
15200,SPDL,SPCL,1,electrical
15201,SPDL,SPCL,3,electrical
15202,SPDL,SPCL,1,electrical
15203,SPVL,SPCL,1,electrical
15204,SPVL,SPCL,2,electrical
15205,SPCL,PCAL,1,electrical
15206,SPCL,PCAL,1,electrical
15207,SPCL,PCAL,1,electrical
15208,SPCL,PCAL,1,electrical
15209,SPDL,SPCL,2,electrical
15210,SPDL,SPCL,1,electrical
15211,vspL,dspL,1,electrical
15212,SPsoL,SPVL,5,electrical
15213,[SPshL],SPVL,1,electrical
15214,SPDL,SPCL,1,electrical
15215,SPDL,CP06,1,electrical
15216,dspL,PCAL,1,electrical
15217,dspL,adp,4,electrical
15218,vBWML22,cdlL,1,electrical
15219,polL,cdlL,1,electrical
15220,sph,dglL5,1,electrical
15221,intL,dglL6,1,electrical
15222,dglL6,dglL5,6,electrical
15223,sph,dglL6,2,electrical
15224,dglL6,dglL5,2,electrical
15225,vsrL,dsrL,2,electrical
15226,vsrL,dBWML22,1,electrical
15227,vsrL,dBWML22,1,electrical
15228,vsrL,dBWML23,1,electrical
15229,dsrL,dBWML22,1,electrical
15230,dsrL,dBWML22,7,electrical
15231,vsrL,dBWML23,1,electrical
15232,vsrL,dsrL,1,electrical
15233,dsrL,dBWML23,10,electrical
15234,dsrL,dBWML23,2,electrical
15235,vsrL,dsrL,5,electrical
15236,R2shL,R2AL,2,electrical
15237,R4AL,R2shL,2,electrical
15238,R2shL,R2AL,7,electrical
15239,R2shL,R2AL,4,electrical
15240,R2shL,R2AL,1,electrical
15241,R2shL,R2AL,1,electrical
15242,R2shL,R2AL,1,electrical
15243,R2shL,R2AL,1,electrical
15244,R2shL,R2AL,2,electrical
15245,hyp,R2shL,1,electrical
15246,R2shL,R2AL,1,electrical
15247,R2shL,R2AL,1,electrical
15248,R2shL,R2AL,1,electrical
15249,sph,dglL5,1,electrical
15250,R4AL,R2AL,1,electrical
15251,R2shL,R2AL,3,electrical
15252,R2shL,R2AL,1,electrical
15253,R3shL,R2shL,2,electrical
15254,R3shL,R2shL,2,electrical
15255,R5shL,R3shL,2,electrical
15256,R5shL,R3shL,1,electrical
15257,R5shL,R3shL,3,electrical
15258,R5shL,R3shL,2,electrical
15259,R5shL,R4shL,1,electrical
15260,hyp,R5shL,3,electrical
15261,vBWML23,cdlL,5,electrical
15262,hyp,R4shL,1,electrical
15263,R5shL,R4shL,6,electrical
15264,grtL,aobL,1,electrical
15265,grtL,aobL,1,electrical
15266,grtL,aobL,1,electrical
15267,PVU,DD05,1,electrical
15268,dBWML23,[dBWML21],4,electrical
15269,dBWML23,[dBWML22],2,electrical
15270,dBWML23,dBWML22,1,electrical
15271,VA12,PVCL,1,electrical
15272,VB10,DB05,1,electrical
15273,male-specific,VD10,1,electrical
15274,VD10,AVBR,1,electrical
15275,contin5924[DVB][PVV][PVY],PVDL,1,electrical
15276,male-specific,male-specific,1,electrical
15277,male-specific,contin18796[PVNR][PVT],5,electrical
15278,male-specific,male-specific,1,electrical
15279,male-specific,male-specific,1,electrical
15280,male-specific,male-specific,1,electrical
15281,male-specific,male-specific,1,electrical
15282,male-specific,male-specific,1,electrical
15283,male-specific,VD10,1,electrical
15284,male-specific,VD10,1,electrical
15285,PVS,AVKR,1,electrical
15286,PVS,AVKR,1,electrical
15287,male-specific,[vBWMR21],2,electrical
15288,PVS,PVQL,2,electrical
15289,PVS,AVKR,1,electrical
15290,VB09,VB08,2,electrical
15291,VB10,PDER,1,electrical
15292,hyp,VA10,1,electrical
15293,VA10,DA07,1,electrical
15294,AVAL,AS09,2,electrical
15295,AVAL,AS09,1,electrical
15296,unk5952,VB07,1,electrical
15297,AVAR,AVAL,1,electrical
15298,AVBR,AS09,1,electrical
15299,male-specific,DD06,1,electrical
15300,male-specific,AS09,1,electrical
15301,male-specific,AS09,1,electrical
15302,male-specific,male-specific,1,electrical
15303,unk5952,hyp,1,electrical
15304,unk5952,AVKL,1,electrical
15305,unk5952,AVKL,1,electrical
15306,unk5952,AVKL,1,electrical
15307,unk5952,AVKL,1,electrical
15308,VB09,VB08,1,electrical
15309,hyp,VA10,1,electrical
15310,AVAL,AS09,6,electrical
15311,VA10,AVAL,1,electrical
15312,AVAL,AS09,1,electrical
15313,AVAR,AS09,2,electrical
15314,AVAR,AVAL,1,electrical
15315,AVAR,AS09,2,electrical
15316,VA10,AVAR,1,electrical
15317,AVAR,AS09,1,electrical
15318,contin5934[AVF][AVH][AVJ][PVN],AVDL,1,electrical
15319,male-specific,male-specific,1,electrical
15320,male-specific,male-specific,1,electrical
15321,male-specific,contin18796[PVNR][PVT],4,electrical
15322,male-specific,PQR,1,electrical
15323,PQR,AVG,1,electrical
15324,male-specific,male-specific,1,electrical
15325,AVAL,AS09,1,electrical
15326,AVAL,AS09,1,electrical
15327,hyp,VA10,1,electrical
15328,PVCR,AVAR,1,electrical
15329,AVAR,AVAL,2,electrical
15330,AVDR,AVAR,1,electrical
15331,contin5934[AVF][AVH][AVJ][PVN],PVDL,1,electrical
15332,PVCR,AVAR,1,electrical
15333,PVCR,PVCL,1,electrical
15334,male-specific,DD06,2,electrical
15335,PVU,DD06,1,electrical
15336,male-specific,contin5921[CA][Pn],1,electrical
15337,male-specific,male-specific,4,electrical
15338,male-specific,male-specific,1,electrical
15339,PVU,AVG,1,electrical
15340,male-specific,[AVL],1,electrical
15341,DVA,DB06,2,electrical
15342,VB10,DB05,4,electrical
15343,VB10,DVA,1,electrical
15344,VB10,DB05,1,electrical
15345,VB10,DVA,1,electrical
15346,VB10,DVA,1,electrical
15347,VB10,DVA,1,electrical
15348,VA10,AVAL,3,electrical
15349,VA10,AVAL,1,electrical
15350,AVAL,AS09,2,electrical
15351,VB06,AS09,3,electrical
15352,PVCR,PVCL,1,electrical
15353,PVCR,AVAR,1,electrical
15354,VA10,AVAR,3,electrical
15355,PVCR,AVAR,1,electrical
15356,VA10,AVAR,1,electrical
15357,PVCR,AVAR,1,electrical
15358,VB06,VA11,1,electrical
15359,contin5934[AVF][AVH][AVJ][PVN],PVCR,2,electrical
15360,contin5935[AVF][AVH][AVJ][PVN][PVW],contin5934[AVF][AVH][AVJ][PVN],1,electrical
15361,VD10,DD05,1,electrical
15362,[PVNL],PVU,1,electrical
15363,PVU,DD06,4,electrical
15364,PVU,AVG,1,electrical
15365,PQR,AVG,1,electrical
15366,contin18796[PVNR][PVT],AVG,1,electrical
15367,male-specific,male-specific,1,electrical
15368,male-specific,[PVQR],1,electrical
15369,male-specific,male-specific,3,electrical
15370,male-specific,male-specific,1,electrical
15371,male-specific,contin18796[PVNR][PVT],1,electrical
15372,PQR,AVG,1,electrical
15373,PQR,AVG,1,electrical
15374,contin18796[PVNR][PVT],[PVNL],9,electrical
15375,contin5921[CA][Pn],contin5915[CA][Pn],1,electrical
15376,male-specific,contin18796[PVNR][PVT],5,electrical
15377,contin5934[AVF][AVH][AVJ][PVN],contin5924[DVB][PVV][PVY],4,electrical
15378,male-specific,DD06,1,electrical
15379,contin5932[AVF][AVH][AVJ][PVN][PVW],[PVNL],1,electrical
15380,VD11,VD10,8,electrical
15381,DD06,DD05,1,electrical
15382,DD06,DD05,1,electrical
15383,DD06,DD05,1,electrical
15384,AVAL,AS09,7,electrical
15385,AVAL,AS09,1,electrical
15386,contin5935[AVF][AVH][AVJ][PVN][PVW],PVCR,1,electrical
15387,DA07,AVAR,1,electrical
15388,VB10,VA12,1,electrical
15389,DB06,DA07,1,electrical
15390,VB07,DB05,2,electrical
15391,hyp,DA08,1,electrical
15392,PDER,PDEL,1,electrical
15393,PDER,DVA,1,electrical
15394,VB09,VA12,1,electrical
15395,VB09,VA12,1,electrical
15396,unk5986,AVAL,1,electrical
15397,AVAL,AS09,1,electrical
15398,VB06,AS09,1,electrical
15399,PVCR,AVAR,1,electrical
15400,contin5935[AVF][AVH][AVJ][PVN][PVW],PVCR,1,electrical
15401,VD10,VA12,1,electrical
15402,male-specific,VD10,1,electrical
15403,male-specific,DD06,1,electrical
15404,DD06,DD05,4,electrical
15405,male-specific,male-specific,1,electrical
15406,male-specific,PQR,2,electrical
15407,male-specific,PQR,1,electrical
15408,PQR,AVG,1,electrical
15409,male-specific,AVG,1,electrical
15410,contin18796[PVNR][PVT],AVG,1,electrical
15411,male-specific,DVC,1,electrical
15412,male-specific,DVC,1,electrical
15413,male-specific,male-specific,2,electrical
15414,[AVL],DVB,1,electrical
15415,male-specific,male-specific,1,electrical
15416,PDER,PDEL,1,electrical
15417,PDER,PDEL,1,electrical
15418,hyp,VA10,1,electrical
15419,VB09,VB08,1,electrical
15420,VB09,VB07,1,electrical
15421,VB09,VB08,2,electrical
15422,DA08,AVAR,1,electrical
15423,PVCR,AVAR,1,electrical
15424,PVCR,AVAR,2,electrical
15425,PVCR,AVAR,2,electrical
15426,VB09,VA12,1,electrical
15427,VB09,VA12,1,electrical
15428,AVDR,AVAL,1,electrical
15429,contin5933[AVF][AVH][AVJ][PVN][PVW],contin5932[AVF][AVH][AVJ][PVN][PVW],1,electrical
15430,VD10,DD05,1,electrical
15431,VD10,VB09,1,electrical
15432,male-specific,VD10,1,electrical
15433,male-specific,DD05,1,electrical
15434,contin5924[DVB][PVV][PVY],[PVNL],1,electrical
15435,contin5933[AVF][AVH][AVJ][PVN][PVW],contin5922[DVB][PVV][PVY],1,electrical
15436,DVB,DD05,1,electrical
15437,unk5963,DD05,1,electrical
15438,male-specific,DVC,1,electrical
15439,male-specific,male-specific,1,electrical
15440,male-specific,male-specific,2,electrical
15441,male-specific,male-specific,2,electrical
15442,male-specific,male-specific,6,electrical
15443,male-specific,male-specific,3,electrical
15444,PVS,AVKR,1,electrical
15445,PVS,AVKR,1,electrical
15446,unk5963,DD05,1,electrical
15447,unk5963,DD05,2,electrical
15448,unk5963,DD05,1,electrical
15449,male-specific,DD05,1,electrical
15450,male-specific,DD05,2,electrical
15451,male-specific,DD05,1,electrical
15452,PDEL,AVKL,1,electrical
15453,DA08,DA07,1,electrical
15454,DVA,AVKL,1,electrical
15455,unk5952,PVCL,1,electrical
15456,male-specific,[vBWMR21],1,electrical
15457,VB06,PVCL,2,electrical
15458,DA08,AVAL,4,electrical
15459,AVDR,AVAL,1,electrical
15460,DA07,AVAR,1,electrical
15461,DA07,AVAR,1,electrical
15462,PVCR,AVAR,2,electrical
15463,PVCR,AVAR,1,electrical
15464,PVCR,AVAR,1,electrical
15465,contin5927[AVF][AVH][AVJ][PVW],PVCR,1,electrical
15466,PQR,AVAR,1,electrical
15467,PQR,AVAR,1,electrical
15468,PQR,AVAR,1,electrical
15469,male-specific,PQR,1,electrical
15470,male-specific,DD05,1,electrical
15471,male-specific,DD05,1,electrical
15472,male-specific,PQR,4,electrical
15473,contin5934[AVF][AVH][AVJ][PVN],contin5932[AVF][AVH][AVJ][PVN][PVW],1,electrical
15474,contin5934[AVF][AVH][AVJ][PVN],contin5932[AVF][AVH][AVJ][PVN][PVW],1,electrical
15475,contin5924[DVB][PVV][PVY],[PVNL],1,electrical
15476,contin5933[AVF][AVH][AVJ][PVN][PVW],[PVNL],1,electrical
15477,male-specific,male-specific,1,electrical
15478,PVU,AVG,1,electrical
15479,male-specific,male-specific,1,electrical
15480,male-specific,DD05,1,electrical
15481,male-specific,DD05,1,electrical
15482,[AVL],DD05,1,electrical
15483,PVU,DVC,1,electrical
15484,male-specific,DVC,1,electrical
15485,male-specific,DVC,1,electrical
15486,male-specific,contin5921[CA][Pn],5,electrical
15487,vBWMR21,[vBWMR21],2,electrical
15488,male-specific,DD05,1,electrical
15489,hyp,VA10,3,electrical
15490,AVAR,AVAL,1,electrical
15491,DB06,AVAR,1,electrical
15492,PVCR,AVAR,1,electrical
15493,male-specific,AVAL,1,electrical
15494,male-specific,DD05,1,electrical
15495,PQR,AVAR,1,electrical
15496,male-specific,VD10,1,electrical
15497,male-specific,VD10,1,electrical
15498,male-specific,DD05,2,electrical
15499,PVU,AVG,1,electrical
15500,male-specific,PVU,1,electrical
15501,male-specific,DD05,1,electrical
15502,male-specific,DD05,2,electrical
15503,male-specific,DD05,1,electrical
15504,male-specific,DD05,1,electrical
15505,PVQL,DD05,1,electrical
15506,PVS,AVKR,1,electrical
15507,PDER,PDEL,1,electrical
15508,VB10,PDER,1,electrical
15509,VB07,DB05,1,electrical
15510,PVCR,PDEL,2,electrical
15511,VB06,PVCL,1,electrical
15512,VB08,VB07,1,electrical
15513,VB06,VA12,1,electrical
15514,VB06,VA12,1,electrical
15515,male-specific,AVAR,2,electrical
15516,male-specific,DD05,1,electrical
15517,contin5922[DVB][PVV][PVY],AVG,1,electrical
15518,male-specific,AVG,1,electrical
15519,male-specific,DD05,1,electrical
15520,male-specific,male-specific,1,electrical
15521,hyp,AVKL,1,electrical
15522,PVCL,DB05,1,electrical
15523,DB06,AVAR,1,electrical
15524,PVCR,AVAR,1,electrical
15525,DB06,AVAR,1,electrical
15526,VB09,VA12,1,electrical
15527,VD10,VA12,1,electrical
15528,contin5919[CA][Pn],contin5915[CA][Pn],2,electrical
15529,male-specific,male-specific,1,electrical
15530,male-specific,male-specific,2,electrical
15531,male-specific,male-specific,1,electrical
15532,VA12,VA11,1,electrical
15533,contin5935[AVF][AVH][AVJ][PVN][PVW],contin5934[AVF][AVH][AVJ][PVN],1,electrical
15534,contin5934[AVF][AVH][AVJ][PVN],[PVNL],1,electrical
15535,contin5922[DVB][PVV][PVY],AVG,1,electrical
15536,contin5932[AVF][AVH][AVJ][PVN][PVW],AVDL,1,electrical
15537,male-specific,PQR,1,electrical
15538,unk5963,male-specific,1,electrical
15539,hyp,AVKR,1,electrical
15540,hyp,AVKR,1,electrical
15541,male-specific,male-specific,2,electrical
15542,male-specific,male-specific,1,electrical
15543,male-specific,PQR,1,electrical
15544,male-specific,AVG,1,electrical
15545,male-specific,male-specific,1,electrical
15546,male-specific,male-specific,1,electrical
15547,contin5921[CA][Pn],contin5919[CA][Pn],1,electrical
15548,male-specific,AVAL,1,electrical
15549,contin5932[AVF][AVH][AVJ][PVN][PVW],AVDR,1,electrical
15550,contin5932[AVF][AVH][AVJ][PVN][PVW],[PVNL],1,electrical
15551,hyp,VA10,1,electrical
15552,hyp,AVKL,3,electrical
15553,male-specific,DD05,1,electrical
15554,hyp,VA10,1,electrical
15555,hyp,VA10,1,electrical
15556,contin5932[AVF][AVH][AVJ][PVN][PVW],AVAR,1,electrical
15557,hyp,PVS,1,electrical
15558,male-specific,male-specific,1,electrical
15559,male-specific,male-specific,2,electrical
15560,AVG,AVBR,2,electrical
15561,[PVQR],AVG,1,electrical
15562,male-specific,contin5935[AVF][AVH][AVJ][PVN][PVW],1,electrical
15563,AVDR,AVAL,1,electrical
15564,VA09,AVDL,1,electrical
15565,PVCR,AVAR,1,electrical
15566,hyp,VA10,1,electrical
15567,VA10,DA08,1,electrical
15568,male-specific,male-specific,1,electrical
15569,male-specific,male-specific,1,electrical
15570,male-specific,VB10,1,electrical
15571,VB10,AVBL,1,electrical
15572,male-specific,male-specific,2,electrical
15573,VB10,AVAL,2,electrical
15574,VB10,AVAL,1,electrical
15575,VA10,AVAL,2,electrical
15576,PDER,PDEL,1,electrical
15577,hyp,AVKR,1,electrical
15578,unk5963,VB10,1,electrical
15579,male-specific,VB10,1,electrical
15580,male-specific,male-specific,1,electrical
15581,VB10,AVBR,2,electrical
15582,DA08,DA07,2,electrical
15583,VB06,PVCR,1,electrical
15584,male-specific,male-specific,1,electrical
15585,VB10,AVAL,1,electrical
15586,VB10,AVAL,2,electrical
15587,VB10,AVAL,1,electrical
15588,VB10,AVAL,2,electrical
15589,VA09,AVDL,1,electrical
